,Prediction Date,Best Predicted High,Best Predicted Low,Mean Predicted High,Mean Predicted Low,Actual High,Actual Low,dnn_lstm_low,cnn_lstm_low,gru_lstm_low,dnn_lstm_high,cnn_lstm_high,gnn_lstm_high
265,2024-10-15,218.81340227672356,222.50490606861374,215.42043572910447,218.92037801577612,224.259994506836,217.1199951171875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
266,2024-10-16,214.22847689829902,217.50869382982637,212.61963673507307,215.90809593188774,222.82000732421875,218.92999267578125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
267,2024-10-17,217.90951524646178,221.44166001739453,214.85369530936407,218.35278659096227,222.0800018310547,217.8999938964844,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
268,2024-10-18,214.0676270899632,217.3172135052054,211.9211915511462,215.1877123250123,222.27999877929688,219.22999572753903,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
269,2024-10-21,208.3435914098177,211.8074291644659,206.6233620918406,209.94294176080476,220.47999572753903,215.72999572753903,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
270,2024-10-22,211.9901061904612,215.30823132148586,207.83833984634308,210.98957647462348,218.22000122070312,215.259994506836,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
271,2024-10-23,213.95072370410105,217.37042387270537,213.2349830102304,216.7089459939989,218.72000122070312,212.1100006103516,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
272,2024-10-24,218.59144664521352,222.34552650989787,212.75627997622658,216.36498447258933,262.1199951171875,242.6499938964844,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
273,2024-10-25,242.70525517747654,247.06503885435637,230.00348519124395,233.75063583742724,269.489990234375,255.32000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
274,2024-10-28,237.92396390977729,242.3164661566512,228.77810852995722,232.6765163239189,273.5400085449219,262.239990234375,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
275,2024-10-29,243.41157060737964,247.58021469555135,227.8836419456367,231.71304458320864,264.9800109863281,255.509994506836,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
276,2024-10-30,248.88615899789434,252.836405111363,233.63165975323895,237.47132662692266,263.3500061035156,255.82000732421875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
277,2024-10-31,242.86942942396576,247.1914791678871,232.44164740506244,236.52717533835747,259.75,249.25,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
278,2024-11-01,240.38259309935762,244.34449953438076,226.16553376374227,230.0470374283747,254.0,246.6300048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
279,2024-11-04,238.21167475984996,242.26230984280838,224.3246542414432,228.09392394576017,248.8999938964844,238.8800048828125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
280,2024-11-05,248.94382234127053,253.50979608793548,230.1956240654367,234.26590300594285,255.27999877929688,246.2100067138672,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
281,2024-11-06,238.40057511735841,242.33137455444333,227.06451323270585,230.99169259181247,289.5899963378906,275.6199951171875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
282,2024-11-07,271.336280159933,276.2272324836466,247.50177783234827,252.12474011439198,299.75,285.5199890136719,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
283,2024-11-08,266.2098736676989,270.4958085452495,247.72141559170132,252.01019518437633,328.7099914550781,297.6600036621094,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
284,2024-11-11,316.76300508191895,321.7728199687484,286.16305831597634,291.11501864426424,358.6400146484375,336.0,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
285,2024-11-12,330.61511257567975,334.9078104642547,300.7255588959067,305.1696555761346,345.8399963378906,323.3099975585937,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
286,2024-11-13,313.4464540375741,317.7140322889775,292.6994096183492,297.23252410689526,344.6000061035156,322.5,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
287,2024-11-14,309.4322286935118,314.0668623545212,297.74473434882856,302.27288680678254,329.9800109863281,310.3699951171875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
288,2024-11-15,310.7551069502153,315.1210646390823,304.0895931955385,308.5631819854802,324.67999267578125,309.2200012207031,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
289,2024-11-18,309.6201413556269,314.4300632357136,296.5935151424857,301.2662629070637,348.54998779296875,330.010009765625,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
290,2024-11-19,330.0329721378461,334.1090821877397,315.8203309323564,320.0570087192836,347.3800048828125,332.75,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
291,2024-11-20,330.7927074344535,335.6422569039017,320.82665373986197,325.42683472842674,346.6000061035156,334.29998779296875,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
292,2024-11-21,337.1355138019557,341.98551563014223,324.30722003582787,328.74406345980265,347.989990234375,335.2799987792969,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
293,2024-11-22,349.12809440559164,353.62460948970715,331.26657798806906,335.85203733405075,361.5299987792969,337.70001220703125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
294,2024-11-25,347.5649098596726,352.9831728404049,338.4679855520454,343.67561587692984,361.9299926757813,338.20001220703125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
295,2024-11-26,338.1518692248619,342.72353800677547,335.5680797568318,340.3997914885983,346.9599914550781,335.6600036621094,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
296,2024-11-27,332.21838791851843,336.6689712395552,331.3131923926115,336.06253893511115,342.54998779296875,326.5899963378906,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
297,2024-11-29,336.2984829092683,340.8195050859671,329.8131962617388,334.6703720274285,345.45001220703125,334.6499938964844,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
298,2024-12-02,341.686975578649,346.77738456357736,334.1651989762668,338.4457332405977,360.0,351.1499938964844,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
299,2024-12-03,346.0139341924213,351.14954147425266,341.3418740051888,346.3856202755463,355.67999267578125,348.20001220703125,329.8128750599849,331.7414828113324,333.68873632449686,336.14330850257494,336.9053562629759,339.28607055932395
